"Species","BARB_H","BARB_M","BARB_EXT","BARB_NEW","weight_z","T_cul_z","Bill_w_z","Wing_l_z","Tail_l_z","Tars_z","HWI_z","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5","Comp.6","Comp.7"
"Cantorchilus leucopogon",0,23,NA,1,-0.406064658272659,-0.336790886428686,-0.558810093773973,-0.692308423143122,-0.72189815456878,-0.278268110287642,-0.835751416799423,-1.16520143554263,1.04257667852329,-0.206901051248582,0.171422431042246,-0.0821527435682747,0.229069227362733,-0.0591670953894727
"Cantorchilus nigricapillus",8,11,NA,NA,-0.236696583858362,-0.269007154836223,-0.464873059498556,-0.536348148430453,-0.449087805458485,0.0710143826443331,-0.946356300502473,-0.661989689963841,1.19295896473928,-0.0342899108672043,0.183995649876037,-0.233403505132423,0.129831003915345,0.00103647016269026
"Capito quinticolor",1,10,NA,NA,0.458684500622425,-0.144736980250041,0.615402834668733,-0.357494622383814,-0.674204037591456,-0.100562982304707,-0.217665301988261,-0.0728763917835563,0.389995475529407,-0.452084516976052,0.308139354667352,0.704028607764764,-0.122260565911195,0.374212369746945
"Capito squamatus",0,7,NA,1,0.449818910497265,-0.0600073157594627,0.497981541824463,-0.305984806882382,-0.401393688481161,-0.0821796932030242,-0.32176401606172,0.0724895023648762,0.444623015904725,-0.379292324989194,0.138824190508437,0.486076385877565,-0.000674691791872947,0.340972813613421
"Carpodectes hopkei",0,1,NA,1,0.859556240888621,-0.105196470154438,0.216170438998213,0.672701687644826,0.273955007917751,0.0219922783731789,-0.458393578283135,0.942228477437199,0.410613676959597,0.374387979302944,-0.235347861714863,0.471589073985072,0.398016966203265,-0.144300557084987
"Cathartes aura",0,3,NA,1,2.89954774203824,1.5555049538609,1.90703705595571,5.79792833003731,3.16994179078088,1.85419342550757,0.166198706157618,7.50236945319407,-1.16570164008432,2.18649788794524,-0.723200737885998,0.501673979690647,0.301456502540999,-2.23368408557728
"Catharus ustulatus",0,2,NA,1,-0.0574476682512031,-0.545790725505446,-0.37093602522314,-0.0956530602515346,-0.182000750385469,0.359019245237365,0.485001018007586,-0.333020556534965,-0.0603116624257064,0.767359723619801,0.278267130642925,-0.113492979991781,-0.35663096362243,0.238114023891901
"Celeus loricatus",4,9,NA,NA,0.643209034259321,0.0247223487311159,0.192686180429359,0.221990802007296,-0.157199809557261,-0.210862716914804,-0.0419987219892996,0.334750865487763,0.0306095353517801,0.0150909732906718,0.0352492358828386,0.490610467948888,0.352495086323942,0.0593318354738205
"Ceratopipra mentalis",4,46,NA,NA,-0.588614115595114,-0.670060900091629,-0.417904542360848,-0.64079860764169,-0.950829916059936,-0.554017446812885,-0.510442935319864,-1.55352070584782,0.72971293951807,-0.184860157490952,0.0629146776348875,0.280574188027155,0.0207858622424583,-0.162928231244
"Cercomacroides tyrannina",5,4,NA,NA,-0.525823607874485,-0.325493597829942,-0.300483249516577,-0.580703822890019,-0.332714160033814,-0.0821796932030242,-0.978887148650429,-0.788107834666261,1.16449285182789,-0.19552214614619,-0.106518709521289,-0.286574441685845,-0.0252153222943439,-0.101199862104941
